==13712== NVPROF is profiling process 13712, command: ./main
==13712== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==13712== Profiling application: ./main
==13712== Profiling result:
==13712== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",40,"dram_write_throughput","Device Memory Write Throughput",0.000000B/s,658.480500MB/s,61.707373MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",40,"dram_utilization","Device Memory Utilization","Idle (0)","Low (1)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",40,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",40,"ecc_transactions","ECC Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",40,"ecc_throughput","ECC Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",40,"dram_read_bytes","Total bytes read from DRAM to L2 cache",0,1024,25
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",40,"dram_write_bytes","Total bytes written from L2 cache to DRAM",0,1760,165
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_per_warp","Instructions per warp",45.500000,107.000000,76.250000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"branch_efficiency","Branch Efficiency",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"warp_execution_efficiency","Warp Execution Efficiency",84.375000%,86.042762%,85.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",77.067514%,79.223901%,78.325938%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_replay_overhead","Instruction Replay Overhead",0.037188,0.076923,0.057056
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"gld_transactions_per_request","Global Load Transactions Per Request",13.500000,16.021277,14.760638
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"gst_transactions_per_request","Global Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"shared_store_transactions","Shared Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"shared_load_transactions","Shared Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"local_load_transactions","Local Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"local_store_transactions","Local Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"gld_transactions","Global Load Transactions",54,1506,780
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"gst_transactions","Global Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"sysmem_read_transactions","System Memory Read Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"sysmem_write_transactions","System Memory Write Transactions",5,5,5
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_read_transactions","L2 Read Transactions",129,3787,1815
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_write_transactions","L2 Write Transactions",113,2897,1505
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"global_hit_rate","Global Hit Rate in unified l1/tex",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"local_hit_rate","Local Hit Rate",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"gld_requested_throughput","Requested Global Load Throughput",150.659450MB/s,2.013670GB/s,1.413353GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"gst_requested_throughput","Requested Global Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"gld_throughput","Global Load Throughput",156.685827MB/s,2.013670GB/s,1.415176GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"gst_throughput","Global Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"tex_cache_hit_rate","Unified Cache Hit Rate",89.600000%,89.680793%,89.640396%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_tex_read_hit_rate","L2 Hit Rate (Texture Reads)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_tex_write_hit_rate","L2 Hit Rate (Texture Writes)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"tex_cache_throughput","Unified Cache Throughput",156.685827MB/s,2.019040GB/s,1.418824GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",156.685827MB/s,2.013670GB/s,1.415176GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_read_throughput","L2 Throughput (Reads)",1.518365GB/s,20.335386GB/s,13.245760GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_write_throughput","L2 Throughput (Writes)",1.330040GB/s,15.556275GB/s,10.978560GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"sysmem_write_throughput","System Memory Write Throughput",26.330956MB/s,60.962002MB/s,37.348754MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"gld_efficiency","Global Memory Load Efficiency",96.153846%,100.000000%,98.076923%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"gst_efficiency","Global Memory Store Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"tex_cache_transactions","Unified Cache Transactions",13,376,194
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_sp","Floating Point Operations(Single Precision)",1600,48000,24800
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",800,24000,12400
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",200,6000,3100
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_executed","Instructions Executed",364,10272,5318
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_issued","Instructions Issued",392,10654,5523
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",7.541816%,41.593654%,14.658341%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",16.146330%,38.672304%,26.964055%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"stall_memory_dependency","Issue Stall Reasons (Data Request)",0.000000%,11.147414%,7.460481%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"stall_other","Issue Stall Reasons (Other)",2.038835%,7.185342%,3.681738%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",24.056706%,67.507645%,45.257234%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.047664%,0.423931%,0.213576%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_fp_32","FP Instructions(Single)",1100,40725,20801
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_fp_64","FP Instructions(Double)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_integer","Integer Instructions",5592,151012,78080
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_bit_convert","Bit-Convert Instructions",500,15000,7750
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_control","Control-Flow Instructions",456,16797,8515
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_compute_ld_st","Load/Store Instructions",200,6000,3100
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_misc","Misc Instructions",1380,26085,13621
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"issue_slots","Issue Slots",360,9708,5034
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"cf_issued","Issued Control-Flow Instructions",20,1318,669
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"cf_executed","Executed Control-Flow Instructions",20,1318,669
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"ldst_issued","Issued Load/Store Instructions",42,944,493
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"ldst_executed","Executed Load/Store Instructions",24,380,202
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"atomic_transactions","Atomic Transactions",100,2884,1492
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"atomic_transactions_per_request","Atomic Transactions Per Request",25.000000,30.680851,27.840426
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_atomic_throughput","L2 Throughput (Atomic requests)",1.177027GB/s,15.486468GB/s,10.883728GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_atomic_transactions","L2 Transactions (Atomic requests)",200,5768,2984
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",13,375,194
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",1.012869%,2.010154%,1.458121%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.036439%,0.724631%,0.306453%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"inst_fp_16","HP Instructions(Half)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",80,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
